0	26	26
0.0500000000000000	79	74
0.100000000000000	129	124
0.150000000000000	178	172
0.200000000000000	225	220
0.250000000000000	272	266
0.300000000000000	318	312
0.350000000000000	363	357
0.400000000000000	407	400
0.450000000000000	449	443
0.500000000000000	491	485
0.550000000000000	532	525
0.600000000000000	572	565
0.650000000000000	610	603
0.700000000000000	648	641
0.750000000000000	685	678
0.800000000000000	721	713
0.850000000000000	755	748
0.900000000000000	789	781
0.950000000000000	822	814
1	853	845
1.05000000000000	884	876
1.10000000000000	914	905
1.15000000000000	943	934
1.20000000000000	970	962
1.25000000000000	997	988
1.30000000000000	1023	1014
1.35000000000000	1048	1038
1.40000000000000	1071	1061
1.45000000000000	1094	1084
1.50000000000000	1116	1105
1.55000000000000	1137	1126
1.60000000000000	1156	1145
1.65000000000000	1175	1164
1.70000000000000	1193	1181
1.75000000000000	1210	1198
1.80000000000000	1225	1213
1.85000000000000	1240	1227
1.90000000000000	1254	1241
1.95000000000000	1267	1253
2	1278	1264
2.05000000000000	1289	1275
2.10000000000000	1299	1284
2.15000000000000	1308	1292
2.20000000000000	1316	1300
2.25000000000000	1322	1306
2.30000000000000	1328	1311
2.35000000000000	1333	1315
2.40000000000000	1337	1319
2.45000000000000	1340	1321
2.50000000000000	1342	1322
2.55000000000000	1343	1322
2.60000000000000	1343	1321
2.65000000000000	1341	1319
2.70000000000000	1339	1316
2.75000000000000	1337	1312
2.80000000000000	1333	1307
2.85000000000000	1328	1301
2.90000000000000	1322	1294
2.95000000000000	1315	1286
3	1307	1277
3.05000000000000	1298	1267
3.10000000000000	1289	1256
3.15000000000000	1278	1243
3.20000000000000	1267	1230
3.25000000000000	1254	1216
3.30000000000000	1241	1200
3.35000000000000	1226	1185
3.40000000000000	1211	1171
3.45000000000000	1195	1156
3.50000000000000	1180	1142
3.55000000000000	1164	1129
3.60000000000000	1149	1115
3.65000000000000	1133	1101
3.70000000000000	1118	1088
3.75000000000000	1103	1075
3.80000000000000	1088	1061
3.85000000000000	1073	1048
3.90000000000000	1058	1035
3.95000000000000	1042	1023
4	1027	1010
4.05000000000000	1013	997
4.10000000000000	998	985
4.15000000000000	983	973
4.20000000000000	968	961
4.25000000000000	953	949
4.30000000000000	938	937
4.35000000000000	923	925
4.40000000000000	909	914
4.45000000000000	894	903
4.50000000000000	879	891
4.55000000000000	864	880
4.60000000000000	850	870
4.65000000000000	835	859
4.70000000000000	820	849
4.75000000000000	805	838
4.80000000000000	791	828
4.85000000000000	776	818
4.90000000000000	761	809
4.95000000000000	746	799
5	731	790
5.05000000000000	717	781
5.10000000000000	702	772
5.15000000000000	687	763
5.20000000000000	672	755
5.25000000000000	657	747
5.30000000000000	642	739
5.35000000000000	627	732
5.40000000000000	612	725
5.45000000000000	597	718
5.50000000000000	582	711
5.55000000000000	567	705
5.60000000000000	552	699
5.65000000000000	537	694
5.70000000000000	522	688
5.75000000000000	507	684
5.80000000000000	492	679
5.85000000000000	477	675
5.90000000000000	462	672
5.95000000000000	448	668
6	433	666
6.05000000000000	418	663
6.10000000000000	404	661
6.15000000000000	390	660
6.20000000000000	376	659
6.25000000000000	362	658
6.30000000000000	349	658
6.35000000000000	336	658
6.40000000000000	323	658
6.45000000000000	311	659
6.50000000000000	300	660
6.55000000000000	289	662
6.60000000000000	280	663
6.65000000000000	271	665
6.70000000000000	266	663
6.75000000000000	263	660
6.80000000000000	262	656
6.85000000000000	260	653
6.90000000000000	260	649
6.95000000000000	260	646
7	260	643
7.05000000000000	261	639
7.10000000000000	262	636
7.15000000000000	264	633
7.20000000000000	266	630
7.25000000000000	269	626
7.30000000000000	272	623
7.35000000000000	275	620
7.40000000000000	278	617
7.45000000000000	282	615
