0	114	114
0.200803212851406	333	328
0.401606425702811	532	526
0.602409638554217	712	705
0.803212851405623	874	866
1.00401606425703	1018	1010
1.20481927710843	1143	1134
1.40562248995984	1251	1241
1.60642570281125	1340	1329
1.80722891566265	1412	1399
2.00803212851406	1465	1450
2.20883534136546	1500	1484
2.40963855421687	1517	1498
2.61044176706827	1517	1495
2.81124497991968	1498	1473
3.01204819277108	1463	1432
3.21285140562249	1410	1372
3.41365461847390	1344	1304
3.61445783132530	1276	1241
3.81526104417671	1207	1180
4.01606425702811	1140	1122
4.21686746987952	1074	1067
4.41767068273092	1008	1013
4.61847389558233	942	963
4.81927710843374	877	916
5.02008032128514	812	872
5.22088353413655	747	832
5.42168674698795	682	797
5.62248995983936	617	767
5.82329317269076	552	744
6.02409638554217	489	728
6.22489959839358	429	719
6.42570281124498	376	719
6.62650602409639	332	725
6.82730923694779	316	716
7.02811244979920	313	706
7.22891566265060	321	693
7.42971887550201	334	682
7.63052208835341	351	672
7.83132530120482	370	662
8.03212851405623	388	654
8.23293172690763	406	647
8.43373493975904	422	640
8.63453815261044	436	633
8.83534136546185	447	626
9.03614457831325	454	618
9.23694779116466	458	609
9.43775100401606	459	598
9.63855421686747	457	586
9.83935742971888	450	572
10.0401606425703	440	556
10.2409638554217	410	560
10.4417670682731	390	552
10.6425702811245	359	556
10.8433734939759	330	559
11.0441767068273	302	565
11.2449799196787	275	573
11.4457831325301	252	584
11.6465863453815	234	596
11.8473895582329	224	610
12.0481927710843	225	624
12.2489959839357	237	638
12.4497991967872	260	652
12.6506024096386	295	668
12.8514056224900	340	686
13.0522088353414	392	708
13.2530120481928	450	735
13.4538152610442	516	761
13.6546184738956	583	784
13.8554216867470	646	810
14.0562248995984	702	838
14.2570281124498	753	867
14.4578313253012	800	895
14.6586345381526	842	922
14.8594377510040	879	947
15.0602409638554	913	970
15.2610441767068	943	990
15.4618473895582	969	1008
15.6626506024096	991	1023
15.8634538152610	1009	1035
16.0642570281125	1024	1044
16.2650602409639	1035	1049
16.4658634538153	1042	1052
16.6666666666667	1046	1051
16.8674698795181	1047	1046
17.0682730923695	1044	1037
17.2690763052209	1038	1025
17.4698795180723	1029	1009
17.6706827309237	1016	989
17.8714859437751	1000	965
18.0722891566265	981	938
18.2730923694779	959	907
18.4738955823293	935	872
18.6746987951807	909	833
18.8755020080321	881	789
19.0763052208835	852	742
19.2771084337349	822	690
19.4779116465863	793	633
19.6787148594378	766	572
19.8795180722892	742	505
20.0803212851406	725	433
20.2811244979920	694	388
20.4819277108434	682	332
20.6827309236948	662	298
20.8835341365462	648	269
21.0843373493976	635	251
21.2851405622490	622	242
21.4859437751004	610	242
21.6867469879518	597	250
21.8875502008032	585	263
22.0883534136546	572	280
22.2891566265060	561	299
22.4899598393574	551	318
22.6907630522088	541	337
22.8915662650602	531	355
23.0923694779116	522	371
23.2931726907631	512	384
23.4939759036145	509	388
23.6947791164659	516	379
23.8955823293173	524	367
24.0963855421687	532	353
24.2971887550201	540	337
24.4979919678715	549	321
24.6987951807229	558	304
24.8995983935743	570	289
25.1004016064257	582	275
25.3012048192771	596	265
25.5020080321285	611	259
25.7028112449799	627	261
25.9036144578313	643	271
26.1044176706827	660	290
26.3052208835341	679	318
26.5060240963855	700	354
26.7068273092370	724	399
26.9076305220884	738	462
27.1084337349398	756	526
27.3092369477912	775	590
27.5100401606426	800	651
27.7108433734940	828	709
27.9116465863454	858	764
28.1124497991968	890	816
28.3132530120482	922	866
28.5140562248996	955	914
28.7148594377510	987	960
28.9156626506024	1020	1004
29.1164658634538	1051	1046
29.3172690763052	1083	1087
29.5180722891566	1113	1126
29.7188755020080	1143	1163
29.9196787148594	1172	1199
30.1204819277108	1199	1231
30.3212851405623	1220	1249
30.5220883534137	1229	1253
30.7228915662651	1225	1246
30.9236947791165	1208	1227
31.1244979919679	1178	1195
31.3253012048193	1136	1151
31.5261044176707	1082	1095
31.7269076305221	1015	1026
31.9277108433735	935	946
32.1285140562249	843	852
32.3293172690763	738	747
32.5301204819277	620	628
32.7309236947791	490	498
32.9317269076305	348	355
33.1325301204819	193	199
33.3333333333333	196	196
