0	572	572
0.0500000000000000	572	572
0.100000000000000	572	572
0.150000000000000	572	572
0.200000000000000	571	571
0.250000000000000	571	571
0.300000000000000	571	571
0.350000000000000	570	570
0.400000000000000	570	570
0.450000000000000	569	569
0.500000000000000	569	569
0.550000000000000	568	568
0.600000000000000	568	568
0.650000000000000	567	567
0.700000000000000	567	567
0.750000000000000	566	566
0.800000000000000	566	566
0.850000000000000	565	565
0.900000000000000	565	565
0.950000000000000	564	564
1	564	564
1.05000000000000	563	563
1.10000000000000	552	571
1.15000000000000	538	579
1.20000000000000	523	587
1.25000000000000	507	594
1.30000000000000	491	601
1.35000000000000	474	607
1.40000000000000	457	613
1.45000000000000	440	617
1.50000000000000	423	621
1.55000000000000	408	624
1.60000000000000	394	626
1.65000000000000	381	628
1.70000000000000	371	629
1.75000000000000	362	630
1.80000000000000	356	631
1.85000000000000	352	632
1.90000000000000	350	632
1.95000000000000	351	633
2	353	633
2.05000000000000	358	633
2.10000000000000	364	632
2.15000000000000	372	631
2.20000000000000	381	630
2.25000000000000	391	628
2.30000000000000	403	626
2.35000000000000	415	622
2.40000000000000	428	618
2.45000000000000	441	613
2.50000000000000	455	607
2.55000000000000	468	599
2.60000000000000	481	591
2.65000000000000	495	581
2.70000000000000	507	571
2.75000000000000	519	559
2.80000000000000	531	547
2.85000000000000	541	533
2.90000000000000	551	519
2.95000000000000	559	505
3	567	490
3.05000000000000	573	475
3.10000000000000	579	460
3.15000000000000	583	445
3.20000000000000	587	430
3.25000000000000	590	417
3.30000000000000	593	404
3.35000000000000	594	392
3.40000000000000	595	381
3.45000000000000	596	371
3.50000000000000	597	362
3.55000000000000	597	354
3.60000000000000	597	347
3.65000000000000	597	342
3.70000000000000	596	337
3.75000000000000	596	333
3.80000000000000	595	332
3.85000000000000	593	339
3.90000000000000	590	346
3.95000000000000	588	353
4	585	359
4.05000000000000	582	366
4.10000000000000	579	371
4.15000000000000	576	376
4.20000000000000	572	381
4.25000000000000	569	385
4.30000000000000	565	389
4.35000000000000	562	393
4.40000000000000	558	396
4.45000000000000	555	399
4.50000000000000	551	401
4.55000000000000	548	403
4.60000000000000	544	405
4.65000000000000	540	406
4.70000000000000	537	407
4.75000000000000	533	408
4.80000000000000	529	409
4.85000000000000	525	409
4.90000000000000	522	409
4.95000000000000	518	409
5	514	409
5.05000000000000	510	409
5.10000000000000	506	408
5.15000000000000	503	408
5.20000000000000	499	407
5.25000000000000	495	406
5.30000000000000	491	405
5.35000000000000	487	403
5.40000000000000	483	402
5.45000000000000	479	400
5.50000000000000	475	399
5.55000000000000	470	397
5.60000000000000	466	395
5.65000000000000	462	393
5.70000000000000	458	391
5.75000000000000	453	388
5.80000000000000	449	386
5.85000000000000	445	383
5.90000000000000	440	381
5.95000000000000	436	378
6	431	375
6.05000000000000	427	372
6.10000000000000	422	369
6.15000000000000	418	366
6.20000000000000	413	363
6.25000000000000	408	359
6.30000000000000	404	356
6.35000000000000	399	353
6.40000000000000	394	349
6.45000000000000	390	345
6.50000000000000	385	342
6.55000000000000	380	338
6.60000000000000	375	334
6.65000000000000	370	330
6.70000000000000	365	326
6.75000000000000	360	322
6.80000000000000	355	318
6.85000000000000	350	314
6.90000000000000	345	310
6.95000000000000	340	306
7	335	302
7.05000000000000	330	297
7.10000000000000	325	293
7.15000000000000	320	289
7.20000000000000	315	285
7.25000000000000	310	280
7.30000000000000	305	276
7.35000000000000	300	272
7.40000000000000	296	267
7.45000000000000	291	263
7.50000000000000	286	259
7.55000000000000	281	254
7.60000000000000	276	250
7.65000000000000	271	246
7.70000000000000	266	241
7.75000000000000	262	237
7.80000000000000	257	233
7.85000000000000	252	228
7.90000000000000	248	224
7.95000000000000	243	220
8	238	216
8.05000000000000	234	212
8.10000000000000	229	208
8.15000000000000	225	204
8.20000000000000	221	200
8.25000000000000	216	196
8.30000000000000	212	192
8.35000000000000	208	188
8.40000000000000	204	184
8.45000000000000	200	180
8.50000000000000	196	176
8.55000000000000	192	173
8.60000000000000	188	169
8.65000000000000	184	166
8.70000000000000	180	162
8.75000000000000	176	159
8.80000000000000	173	155
8.85000000000000	169	152
8.90000000000000	166	148
8.95000000000000	162	145
9	159	142
9.05000000000000	155	139
9.10000000000000	152	136
9.15000000000000	149	133
9.20000000000000	146	130
9.25000000000000	143	127
9.30000000000000	139	124
9.35000000000000	136	121
9.40000000000000	134	118
9.45000000000000	131	115
9.50000000000000	128	113
9.55000000000000	125	110
9.60000000000000	122	108
9.65000000000000	120	105
9.70000000000000	117	103
9.75000000000000	115	100
9.80000000000000	112	98
9.85000000000000	110	95
9.90000000000000	107	93
9.95000000000000	105	91
10	103	89
